wavelength(nm)    spectral_current_density(A*m^-2*nm^-1)    error(A*m^-2*nm^-1)
164.5 3.045190604692844e-08 3.5481224037698114e-09
165.5 4.572181294335876e-08 5.292303122283634e-09
166.5 2.984700452595053e-08 3.4716083755569627e-09
167.5 3.3178498781098593e-08 3.838538740830175e-09
168.5 3.401294500597405e-08 3.8781955925617905e-09
169.5 4.3021963677516334e-08 4.916911052367702e-09
170.5 4.713795827571995e-08 5.3923458218116756e-09
171.5 4.567253402566372e-08 5.263223762003147e-09
172.5 4.901503824046725e-08 5.65635075791832e-09
173.5 4.6985053788967694e-08 5.408468768194564e-09
174.5 5.6142389401155064e-08 6.488559085554811e-09
175.5 6.672856365856066e-08 7.789060688768875e-09
176.5 6.9972400155873e-08 8.200064382054435e-09
177.5 8.338936224096389e-08 9.920812889369485e-09
178.5 9.075141540920838e-08 1.0833148102244425e-08
179.5 9.027857916190329e-08 1.0914202211719011e-08
180.5 1.1243739778898499e-07 1.3827088168429861e-08
181.5 1.2775425848326332e-07 1.6118641020699396e-08
182.5 1.1917235048940336e-07 1.510358008033954e-08
183.5 1.2246236214146818e-07 1.575049578031958e-08
184.5 1.0202966107485881e-07 1.3387798314842758e-08
185.5 1.0944665958868871e-07 1.4776974593911857e-08
186.5 1.1742872171455815e-07 1.6408502425631487e-08
187.5 1.2068485789752832e-07 1.7566428776097757e-08
188.5 1.0527594946983857e-07 1.6210034295708964e-08
189.5 6.854390351404196e-08 1.1526691518880917e-08
190.5 nan nan
191.5 nan nan
192.5 nan nan
193.5 nan nan
194.5 nan nan
190.5 1.160738970195702e-07 2.0649827186783134e-08
191.5 1.1948793763761652e-07 2.1768775520497705e-08
192.5 1.2335074855894663e-07 2.307649606387307e-08
193.5 9.220726986151182e-08 1.7726934411937046e-08
194.5 1.4483399101128338e-07 2.8689178765746435e-08
195.5 1.3500442496267522e-07 2.759626346578499e-08
196.5 1.4585215207012477e-07 3.082447791800811e-08
197.5 1.413872755756986e-07 3.097051545861275e-08
198.5 1.3551643256932834e-07 3.084952855790709e-08
199.5 1.3928019901491802e-07 3.307954397484511e-08
200.5 1.4250755603963987e-07 3.542777838635228e-08
201.5 1.492748647220556e-07 3.900105096933498e-08
202.5 1.379846124042947e-07 3.806362713417329e-08
203.5 1.4811228559137895e-07 4.338444677788434e-08
204.5 1.5095289783374394e-07 4.726788261785314e-08
205.5 1.417202432128635e-07 4.78078532170313e-08
206.5 1.3271994010916217e-07 4.870277183693303e-08
207.5 1.3672796588109191e-07 5.52415820864708e-08
208.5 1.3802680105999954e-07 6.232230335800337e-08
209.5 1.7208509882089227e-07 8.860272329531531e-08
210.5 1.8813246734607586e-07 1.135773848177146e-07
211.5 1.8288882938896037e-07 1.3476887584293509e-07
212.5 1.3104530968620683e-07 1.256461438804936e-07
213.5 7.927793494934069e-08 1.1115805134021827e-07
214.5 5.682765968647036e-08 1.550305902593198e-07
215.5 2.145864283178005e-10 1.2384559849569674e-07
216.5 -4.4710499810085375e-08 1.1681966270521425e-07
217.5 -8.720017471967611e-08 1.1059734955432428e-07
218.5 -1.8600102104063738e-07 1.5280859572198917e-07
219.5 -2.6145187127620586e-07 1.5646171929558062e-07
